Date,"Volatility of Returns (Session:US Mid 10-15 ET, Interval:1m, Symbol:ZB)",ZScore wrt All Days,ZScore wrt Given Days
2025-04-22,10.0,-0.2111872848800872,-0.2111872848800872
2025-04-23,18.5,1.294373681523116,1.294373681523116
2025-04-24,9.0,-0.38831210445693465,-0.38831210445693465
2025-04-28,9.0,-0.38831210445693465,-0.38831210445693465
2025-04-29,8.0,-0.5654369240337821,-0.5654369240337821
2025-05-01,8.5,-0.47687451424535837,-0.47687451424535837
2025-05-05,10.0,-0.2111872848800872,-0.2111872848800872
2025-05-06,14.5,0.5858744032157263,0.5858744032157263
2025-05-07,7.0,-0.7425617436106295,-0.7425617436106295
2025-05-09,4.0,-1.2739362023411718,-1.2739362023411718
2025-05-14,7.0,-0.7425617436106295,-0.7425617436106295
2025-05-19,14.0,0.49731199342730253,0.49731199342730253
2025-05-20,6.5,-0.8311241533990532,-0.8311241533990532
