Date,"Volatility of Returns (Session:US Open 7-10 ET, Interval:15m, Symbol:ZN)",ZScore wrt All Days,ZScore wrt Given Days
2025-04-23,3.5,-0.21616344939633025,-0.21616344939633025
2025-04-24,5.0,0.44593159141201016,0.44593159141201016
2025-04-28,3.25,-0.326512622864387,-0.326512622864387
2025-04-29,1.75,-0.9886076636727275,-0.9886076636727275
2025-05-01,3.75,-0.10581427592827353,-0.10581427592827353
2025-05-05,4.5,0.2252332444758967,0.2252332444758967
2025-05-06,3.25,-0.326512622864387,-0.326512622864387
2025-05-07,4.75,0.33558241794395344,0.33558241794395344
2025-05-09,2.0,-0.8782584902046707,-0.8782584902046707
2025-05-14,4.5,0.2252332444758967,0.2252332444758967
2025-05-19,5.25,0.556280764880067,0.556280764880067
2025-05-20,3.0,-0.43686179633244376,-0.43686179633244376
2025-05-21,2.25,-0.767909316736614,-0.767909316736614
2025-05-22,4.75,0.33558241794395344,0.33558241794395344
2025-05-23,9.75,2.5425658873050883,2.5425658873050883
2025-05-26,2.5,-0.6575601432685573,-0.6575601432685573
2025-05-27,2.5,-0.6575601432685573,-0.6575601432685573
2025-05-28,5.5,0.6666299383481237,0.6666299383481237
2025-06-02,2.25,-0.767909316736614,-0.767909316736614
2025-06-03,3.25,-0.326512622864387,-0.326512622864387
2025-06-04,2.0,-0.8782584902046707,-0.8782584902046707
2025-06-05,6.5,1.1080266322203507,1.1080266322203507
2025-06-10,2.0,-0.8782584902046707,-0.8782584902046707
2025-06-16,4.75,0.33558241794395344,0.33558241794395344
2025-06-17,7.0,1.3287249791564641,1.3287249791564641
2025-06-18,3.25,-0.326512622864387,-0.326512622864387
2025-06-19,4.75,0.33558241794395344,0.33558241794395344
2025-06-20,3.75,-0.10581427592827353,-0.10581427592827353
2025-06-23,6.75,1.2183758056884073,1.2183758056884073
2025-06-24,3.5,-0.21616344939633025,-0.21616344939633025
2025-06-25,4.75,0.33558241794395344,0.33558241794395344
2025-06-30,2.75,-0.5472109698005004,-0.5472109698005004
2025-07-01,4.5,0.2252332444758967,0.2252332444758967
2025-07-02,2.25,-0.767909316736614,-0.767909316736614
2025-07-04,1.5,-1.0989568371407843,-1.0989568371407843
2025-07-07,2.75,-0.5472109698005004,-0.5472109698005004
2025-07-09,5.25,0.556280764880067,0.556280764880067
2025-07-10,2.75,-0.5472109698005004,-0.5472109698005004
2025-07-11,2.75,-0.5472109698005004,-0.5472109698005004
2025-07-14,4.25,0.11488407100783997,0.11488407100783997
2025-07-17,6.0,0.8873282852842371,0.8873282852842371
2025-07-21,2.5,-0.6575601432685573,-0.6575601432685573
2025-07-22,5.75,0.7769791118161804,0.7769791118161804
2025-07-23,3.0,-0.43686179633244376,-0.43686179633244376
2025-07-24,4.5,0.2252332444758967,0.2252332444758967
2025-07-25,2.5,-0.6575601432685573,-0.6575601432685573
2025-07-28,3.0,-0.43686179633244376,-0.43686179633244376
2025-07-29,2.75,-0.5472109698005004,-0.5472109698005004
2025-08-04,4.25,0.11488407100783997,0.11488407100783997
2025-08-05,2.0,-0.8782584902046707,-0.8782584902046707
2025-08-06,2.0,-0.8782584902046707,-0.8782584902046707
2025-08-08,4.0,0.004534897539783221,0.004534897539783221
2025-08-11,2.75,-0.5472109698005004,-0.5472109698005004
2025-08-13,2.5,-0.6575601432685573,-0.6575601432685573
2025-08-18,3.75,-0.10581427592827353,-0.10581427592827353
2025-08-19,2.75,-0.5472109698005004,-0.5472109698005004
2025-08-20,2.75,-0.5472109698005004,-0.5472109698005004
2025-08-21,3.25,-0.326512622864387,-0.326512622864387
2025-08-22,3.5,-0.21616344939633025,-0.21616344939633025
2025-08-25,2.5,-0.6575601432685573,-0.6575601432685573
2025-08-26,2.75,-0.5472109698005004,-0.5472109698005004
2025-08-27,2.75,-0.5472109698005004,-0.5472109698005004
2025-09-02,2.75,-0.5472109698005004,-0.5472109698005004
2025-09-03,2.5,-0.6575601432685573,-0.6575601432685573
2025-09-04,0.75,-1.4300043575449544,-1.4300043575449544
