Date,"Volatility of Returns (Session:Asia 18-24 ET, Interval:1h, Symbol:ZN)",ZScore wrt All Days,ZScore wrt Given Days
2023-06-28,2.75,-0.30451612346914314,-0.30451612346914314
2023-07-02,2.5,-0.40104198902162624,-0.40104198902162624
2023-07-05,4.5,0.3711649353982385,0.3711649353982385
2023-07-06,3.75,0.08158733874078926,0.08158733874078926
2023-07-09,3.0,-0.20799025791666004,-0.20799025791666004
2023-07-11,2.5,-0.40104198902162624,-0.40104198902162624
2023-07-16,3.0,-0.20799025791666004,-0.20799025791666004
2023-07-17,2.0,-0.5940937201265925,-0.5940937201265925
2023-07-18,3.5,-0.014938526811693846,-0.014938526811693846
2023-07-19,3.0,-0.20799025791666004,-0.20799025791666004
2023-07-20,2.0,-0.5940937201265925,-0.5940937201265925
2023-07-23,2.5,-0.40104198902162624,-0.40104198902162624
2023-07-24,2.75,-0.30451612346914314,-0.30451612346914314
2023-07-25,2.25,-0.49756785457410935,-0.49756785457410935
2023-07-26,4.5,0.3711649353982385,0.3711649353982385
2023-07-30,4.5,0.3711649353982385,0.3711649353982385
2023-07-31,1.5,-0.7871454512315587,-0.7871454512315587
2023-08-01,3.75,0.08158733874078926,0.08158733874078926
2023-08-02,4.0,0.17811320429327235,0.17811320429327235
2023-08-03,3.0,-0.20799025791666004,-0.20799025791666004
2023-08-06,3.5,-0.014938526811693846,-0.014938526811693846
2023-08-07,4.5,0.3711649353982385,0.3711649353982385
2023-08-08,3.5,-0.014938526811693846,-0.014938526811693846
2023-08-09,2.25,-0.49756785457410935,-0.49756785457410935
2023-08-13,3.5,-0.014938526811693846,-0.014938526811693846
2023-08-15,3.75,0.08158733874078926,0.08158733874078926
2023-08-16,6.25,1.0468459942656203,1.0468459942656203
2023-08-17,4.0,0.17811320429327235,0.17811320429327235
2023-08-20,4.25,0.2746390698457555,0.2746390698457555
2023-08-21,3.5,-0.014938526811693846,-0.014938526811693846
2023-08-22,3.25,-0.11146439236417695,-0.11146439236417695
2023-08-23,2.5,-0.40104198902162624,-0.40104198902162624
