Date,"Volatility of Returns (Session:All day, Interval:1d, Symbol:ZN)",ZScore wrt All Days,ZScore wrt Given Days
2001-01-22,7.499267578125,-0.4749462025723471,-0.4749462025723471
2001-01-23,12.7503662109375,0.43337021281690685,0.43337021281690685
2001-01-24,7.75048828125,-0.43149093644799896,-0.43149093644799896
2001-01-25,14.7503662109375,0.7793231186387339,0.7793231186387339
2001-01-26,9.5008544921875,-0.1287187979849143,-0.1287187979849143
2001-01-29,7.0,-0.5613077372898321,-0.5613077372898321
2001-01-30,12.2496337890625,0.3467552946234782,0.3467552946234782
2001-01-31,11.2496337890625,0.17377884171256466,0.17377884171256466
2001-02-01,9.0,-0.2153548314680049,-0.2153548314680049
2001-02-02,10.7503662109375,0.08741730699507974,0.08741730699507974
2001-02-05,6.0,-0.7342841902007456,-0.7342841902007456
2001-02-06,7.7503662109375,-0.43151205173766094,-0.43151205173766094
