Date,"Volatility of Returns (Session:London 0-7 ET, Interval:15m, Symbol:ZN)",ZScore wrt All Days,ZScore wrt Given Days
2025-06-18,4.5,-0.22297902942421433,-0.22297902942421433
2025-06-19,3.75,-0.5236249117939413,-0.5236249117939413
2025-06-20,5.75,0.2780974411919973,0.2780974411919973
2025-06-23,3.0,-0.8242707941636683,-0.8242707941636683
2025-06-24,3.75,-0.5236249117939413,-0.5236249117939413
2025-06-25,3.25,-0.724055500040426,-0.724055500040426
2025-06-30,5.0,-0.022548441177729667,-0.022548441177729667
2025-07-01,3.25,-0.724055500040426,-0.724055500040426
2025-07-02,4.25,-0.32319432354745664,-0.32319432354745664
2025-07-04,4.5,-0.22297902942421433,-0.22297902942421433
2025-07-07,3.5,-0.6238402059171836,-0.6238402059171836
2025-07-09,2.75,-0.9244860882869106,-0.9244860882869106
2025-07-10,2.75,-0.9244860882869106,-0.9244860882869106
2025-07-11,3.75,-0.5236249117939413,-0.5236249117939413
