Date,"Volatility of Returns (Session:London 0-7 ET, Interval:1m, Symbol:ZN)",ZScore wrt All Days,ZScore wrt Given Days
2024-09-30,4.25,0.0009362509473810176,0.0009362509473810176
2024-10-01,5.75,0.7199769785360026,0.7199769785360026
2024-10-02,4.25,0.0009362509473810176,0.0009362509473810176
2024-10-03,2.75,-0.7181044766412406,-0.7181044766412406
2024-10-07,6.0,0.8398170998007728,0.8398170998007728
2024-10-08,3.75,-0.2387439915821595,-0.2387439915821595
2024-10-09,2.0,-1.0776248404355513,-1.0776248404355513
2024-10-14,3.5,-0.35858411284692976,-0.35858411284692976
2024-10-16,3.5,-0.35858411284692976,-0.35858411284692976
2024-10-17,1.75,-1.1974649617003215,-1.1974649617003215
2024-10-18,2.75,-0.7181044766412406,-0.7181044766412406
2024-10-21,6.5,1.0794973423303134,1.0794973423303134
2024-10-22,2.0,-1.0776248404355513,-1.0776248404355513
2024-10-23,2.0,-1.0776248404355513,-1.0776248404355513
2024-10-24,4.25,0.0009362509473810176,0.0009362509473810176
2024-10-28,4.25,0.0009362509473810176,0.0009362509473810176
2024-10-29,5.25,0.48029673600646206,0.48029673600646206
2024-11-04,4.25,0.0009362509473810176,0.0009362509473810176
2024-11-05,3.5,-0.35858411284692976,-0.35858411284692976
2024-11-06,10.25,2.8770991613018673,2.8770991613018673
2024-11-07,5.25,0.48029673600646206,0.48029673600646206
2024-11-11,3.5,-0.35858411284692976,-0.35858411284692976
2024-11-15,5.25,0.48029673600646206,0.48029673600646206
2024-11-18,4.75,0.24061649347692154,0.24061649347692154
2024-11-19,7.75,1.6786979486541647,1.6786979486541647
2024-11-20,3.5,-0.35858411284692976,-0.35858411284692976
2024-11-21,4.0,-0.11890387031738923,-0.11890387031738923
2024-11-25,4.25,0.0009362509473810176,0.0009362509473810176
2024-11-26,2.5,-0.8379445979060108,-0.8379445979060108
2024-11-28,4.75,0.24061649347692154,0.24061649347692154
2024-12-02,5.5,0.6001368572712323,0.6001368572712323
2024-12-03,4.75,0.24061649347692154,0.24061649347692154
2024-12-04,3.5,-0.35858411284692976,-0.35858411284692976
2024-12-05,5.25,0.48029673600646206,0.48029673600646206
2024-12-10,6.75,1.1993374635950835,1.1993374635950835
2024-12-13,3.75,-0.2387439915821595,-0.2387439915821595
2024-12-16,2.25,-0.957784719170781,-0.957784719170781
2024-12-17,4.75,0.24061649347692154,0.24061649347692154
2024-12-18,3.25,-0.47842423411170004,-0.47842423411170004
2024-12-23,3.0,-0.5982643553764703,-0.5982643553764703
2024-12-26,1.75,-1.1974649617003215,-1.1974649617003215
2024-12-27,4.5,0.12077637221215128,0.12077637221215128
2024-12-30,3.5,-0.35858411284692976,-0.35858411284692976
2024-12-31,2.5,-0.8379445979060108,-0.8379445979060108
2025-01-02,6.5,1.0794973423303134,1.0794973423303134
2025-01-03,2.75,-0.7181044766412406,-0.7181044766412406
2025-01-06,5.75,0.7199769785360026,0.7199769785360026
2025-01-07,3.75,-0.2387439915821595,-0.2387439915821595
2025-01-08,4.0,-0.11890387031738923,-0.11890387031738923
2025-01-09,2.75,-0.7181044766412406,-0.7181044766412406
2025-01-16,2.75,-0.7181044766412406,-0.7181044766412406
2025-01-17,3.0,-0.5982643553764703,-0.5982643553764703
2025-01-20,3.0,-0.5982643553764703,-0.5982643553764703
2025-01-21,6.75,1.1993374635950835,1.1993374635950835
2025-01-22,3.75,-0.2387439915821595,-0.2387439915821595
2025-01-23,4.5,0.12077637221215128,0.12077637221215128
2025-01-27,11.25,3.3564596463609484,3.3564596463609484
2025-01-28,3.75,-0.2387439915821595,-0.2387439915821595
2025-01-29,2.75,-0.7181044766412406,-0.7181044766412406
2025-02-03,5.25,0.48029673600646206,0.48029673600646206
2025-02-04,4.5,0.12077637221215128,0.12077637221215128
2025-02-05,4.5,0.12077637221215128,0.12077637221215128
2025-02-06,2.75,-0.7181044766412406,-0.7181044766412406
2025-02-11,3.5,-0.35858411284692976,-0.35858411284692976
2025-02-14,2.75,-0.7181044766412406,-0.7181044766412406
2025-02-17,2.0,-1.0776248404355513,-1.0776248404355513
2025-02-18,1.75,-1.1974649617003215,-1.1974649617003215
2025-02-19,2.5,-0.8379445979060108,-0.8379445979060108
2025-02-20,2.75,-0.7181044766412406,-0.7181044766412406
2025-02-24,2.5,-0.8379445979060108,-0.8379445979060108
2025-02-25,5.75,0.7199769785360026,0.7199769785360026
2025-02-26,3.75,-0.2387439915821595,-0.2387439915821595
2025-03-03,4.25,0.0009362509473810176,0.0009362509473810176
2025-03-04,5.75,0.7199769785360026,0.7199769785360026
2025-03-05,5.0,0.36045661474169177,0.36045661474169177
2025-03-06,5.25,0.48029673600646206,0.48029673600646206
2025-03-11,5.75,0.7199769785360026,0.7199769785360026
2025-03-17,3.25,-0.47842423411170004,-0.47842423411170004
2025-03-18,3.75,-0.2387439915821595,-0.2387439915821595
2025-03-19,3.25,-0.47842423411170004,-0.47842423411170004
2025-03-20,5.25,0.48029673600646206,0.48029673600646206
2025-03-21,4.5,0.12077637221215128,0.12077637221215128
2025-03-24,2.25,-0.957784719170781,-0.957784719170781
2025-03-25,4.75,0.24061649347692154,0.24061649347692154
2025-03-26,3.25,-0.47842423411170004,-0.47842423411170004
2025-03-31,3.5,-0.35858411284692976,-0.35858411284692976
2025-04-01,4.5,0.12077637221215128,0.12077637221215128
2025-04-02,6.25,0.9596572210655431,0.9596572210655431
2025-04-03,5.25,0.48029673600646206,0.48029673600646206
2025-04-07,16.0,5.633421950391583,5.633421950391583
2025-04-08,6.0,0.8398170998007728,0.8398170998007728
2025-04-09,15.5,5.393741707862043,5.393741707862043
2025-04-15,5.25,0.48029673600646206,0.48029673600646206
2025-04-16,5.5,0.6001368572712323,0.6001368572712323
2025-04-17,3.5,-0.35858411284692976,-0.35858411284692976
2025-04-21,3.75,-0.2387439915821595,-0.2387439915821595
2025-04-22,3.75,-0.2387439915821595,-0.2387439915821595
2025-04-23,5.5,0.6001368572712323,0.6001368572712323
2025-04-24,3.5,-0.35858411284692976,-0.35858411284692976
2025-04-28,4.5,0.12077637221215128,0.12077637221215128
2025-04-29,3.75,-0.2387439915821595,-0.2387439915821595
2025-05-01,5.0,0.36045661474169177,0.36045661474169177
2025-05-05,2.0,-1.0776248404355513,-1.0776248404355513
2025-05-06,3.25,-0.47842423411170004,-0.47842423411170004
2025-05-07,3.25,-0.47842423411170004,-0.47842423411170004
2025-05-09,3.0,-0.5982643553764703,-0.5982643553764703
2025-05-14,3.5,-0.35858411284692976,-0.35858411284692976
2025-05-19,5.25,0.48029673600646206,0.48029673600646206
2025-05-20,4.25,0.0009362509473810176,0.0009362509473810176
2025-05-21,4.0,-0.11890387031738923,-0.11890387031738923
2025-05-22,3.0,-0.5982643553764703,-0.5982643553764703
2025-05-23,3.5,-0.35858411284692976,-0.35858411284692976
2025-05-26,2.5,-0.8379445979060108,-0.8379445979060108
2025-05-27,3.25,-0.47842423411170004,-0.47842423411170004
2025-05-28,2.0,-1.0776248404355513,-1.0776248404355513
2025-06-02,4.0,-0.11890387031738923,-0.11890387031738923
2025-06-03,3.25,-0.47842423411170004,-0.47842423411170004
2025-06-04,2.75,-0.7181044766412406,-0.7181044766412406
2025-06-05,3.0,-0.5982643553764703,-0.5982643553764703
2025-06-10,4.25,0.0009362509473810176,0.0009362509473810176
2025-06-16,5.0,0.36045661474169177,0.36045661474169177
2025-06-17,3.25,-0.47842423411170004,-0.47842423411170004
2025-06-18,4.5,0.12077637221215128,0.12077637221215128
2025-06-19,3.75,-0.2387439915821595,-0.2387439915821595
2025-06-20,5.75,0.7199769785360026,0.7199769785360026
2025-06-23,3.0,-0.5982643553764703,-0.5982643553764703
2025-06-24,3.75,-0.2387439915821595,-0.2387439915821595
2025-06-25,3.25,-0.47842423411170004,-0.47842423411170004
