Datetime,Close,High,Low,Open,Volume
2025-06-12 15:26:00+00:00,6030.27001953125,6030.31005859375,6028.93017578125,6029.10986328125,0.0
2025-06-12 15:27:00+00:00,6027.56982421875,6030.39013671875,6027.259765625,6030.259765625,5487878.0
2025-06-12 15:28:00+00:00,6029.7900390625,6029.93017578125,6027.0498046875,6027.56982421875,5240024.0
2025-06-12 15:29:00+00:00,6032.68017578125,6032.85986328125,6029.7001953125,6029.77978515625,5329609.0
2025-06-12 15:30:00+00:00,6034.39013671875,6034.43994140625,6032.1201171875,6032.7099609375,4499611.0
2025-06-12 15:31:00+00:00,6032.81982421875,6034.35009765625,6032.81982421875,6034.330078125,4452723.0
2025-06-12 15:32:00+00:00,6029.2900390625,6033.2998046875,6029.2900390625,6032.68017578125,5921324.0
2025-06-12 15:33:00+00:00,6030.3701171875,6030.85009765625,6029.27001953125,6029.27001953125,4078620.0
2025-06-12 15:34:00+00:00,6031.58984375,6031.830078125,6029.6298828125,6030.39013671875,4454634.0
2025-06-12 15:35:00+00:00,6032.81005859375,6033.330078125,6031.60986328125,6031.60986328125,3218905.0
2025-06-12 15:36:00+00:00,6032.52978515625,6034.06005859375,6032.47998046875,6032.7900390625,4602113.0
2025-06-12 15:37:00+00:00,6030.97998046875,6032.56982421875,6030.47998046875,6032.5400390625,4825470.0
2025-06-12 15:38:00+00:00,6030.68994140625,6031.08984375,6029.81982421875,6030.9599609375,4618667.0
2025-06-12 15:39:00+00:00,6030.6298828125,6031.35986328125,6030.06982421875,6030.72021484375,4358343.0
2025-06-12 15:40:00+00:00,6031.22998046875,6031.43994140625,6030.2900390625,6030.60009765625,4110812.0
2025-06-12 15:41:00+00:00,6033.7001953125,6033.72021484375,6031.10009765625,6031.259765625,4755838.0
2025-06-12 15:42:00+00:00,6031.43994140625,6033.68994140625,6031.43994140625,6033.60986328125,4438796.0
2025-06-12 15:43:00+00:00,6032.89013671875,6033.0498046875,6031.5,6031.5,3369571.0
2025-06-12 15:44:00+00:00,6032.7998046875,6033.16015625,6032.60009765625,6032.89013671875,3440475.0
2025-06-12 15:45:00+00:00,6029.740234375,6032.75,6029.68994140625,6032.68017578125,4103898.0
2025-06-12 15:46:00+00:00,6029.68994140625,6030.89990234375,6029.56005859375,6029.64990234375,5221730.0
2025-06-12 15:47:00+00:00,6029.43994140625,6029.740234375,6028.9599609375,6029.7001953125,3607528.0
2025-06-12 15:48:00+00:00,6028.1298828125,6029.52978515625,6027.8701171875,6029.52978515625,3571197.0
2025-06-12 15:49:00+00:00,6028.9501953125,6029.419921875,6028.169921875,6028.2001953125,3957599.0
2025-06-12 15:50:00+00:00,6027.580078125,6029.33984375,6027.580078125,6028.9501953125,3797705.0
2025-06-12 15:51:00+00:00,6028.759765625,6028.93994140625,6026.7998046875,6026.990234375,4234465.0
2025-06-12 15:52:00+00:00,6030.2099609375,6030.509765625,6028.72021484375,6028.72021484375,4008137.0
2025-06-12 15:53:00+00:00,6029.68017578125,6030.64013671875,6029.52978515625,6030.2998046875,4228732.0
2025-06-12 15:54:00+00:00,6031.14013671875,6031.14013671875,6029.35986328125,6029.72998046875,4117430.0
2025-06-12 15:55:00+00:00,6031.7900390625,6031.919921875,6031.06005859375,6031.16015625,3972537.0
2025-06-12 15:56:00+00:00,6032.91015625,6033.2099609375,6031.66015625,6031.66015625,5667816.0
2025-06-12 15:57:00+00:00,6031.16015625,6032.93017578125,6030.85009765625,6032.93017578125,4131822.0
2025-06-12 15:58:00+00:00,6033.5,6033.5,6031.14990234375,6031.14990234375,3347517.0
2025-06-12 15:59:00+00:00,6033.52978515625,6034.06982421875,6033.2998046875,6033.43994140625,3442708.0
2025-06-12 16:00:00+00:00,6035.43017578125,6035.81005859375,6032.60986328125,6033.56982421875,6445461.0
2025-06-12 16:01:00+00:00,6036.68994140625,6036.9599609375,6035.41015625,6035.41015625,5180998.0
2025-06-12 16:02:00+00:00,6035.64013671875,6036.85009765625,6035.52978515625,6036.72021484375,4591989.0
2025-06-12 16:03:00+00:00,6033.75,6036.02001953125,6033.580078125,6035.58984375,4504031.0
2025-06-12 16:04:00+00:00,6030.330078125,6034.0,6028.7998046875,6033.91015625,6492124.0
2025-06-12 16:05:00+00:00,6031.83984375,6032.43017578125,6029.990234375,6030.39990234375,4222000.0
2025-06-12 16:06:00+00:00,6033.52001953125,6034.2998046875,6031.47998046875,6031.89013671875,4647000.0
2025-06-12 16:07:00+00:00,6032.169921875,6034.0,6029.85009765625,6033.490234375,8285000.0
2025-06-12 16:08:00+00:00,6033.2900390625,6033.56982421875,6032.06005859375,6032.14990234375,4211000.0
2025-06-12 16:09:00+00:00,6035.580078125,6036.419921875,6033.27001953125,6033.27001953125,5155000.0
2025-06-12 16:10:00+00:00,6035.77001953125,6037.009765625,6035.60986328125,6035.60986328125,3530000.0
2025-06-12 16:11:00+00:00,6037.240234375,6037.75,6035.7099609375,6035.83984375,3927000.0
2025-06-12 16:12:00+00:00,6038.3701171875,6038.9599609375,6037.2998046875,6037.2998046875,3241000.0
2025-06-12 16:13:00+00:00,6038.169921875,6040.10009765625,6037.5400390625,6038.2998046875,6849000.0
2025-06-12 16:14:00+00:00,6038.27001953125,6038.31982421875,6037.5498046875,6038.18994140625,3091000.0
2025-06-12 16:15:00+00:00,6038.83984375,6039.5,6038.25,6038.2900390625,3327000.0
2025-06-12 16:16:00+00:00,6039.64013671875,6039.83984375,6038.66015625,6038.85986328125,3021000.0
2025-06-12 16:17:00+00:00,6038.06005859375,6039.64013671875,6037.81005859375,6039.64013671875,4162000.0
