Datetime,Close,High,Low,Open,Volume
2025-06-16 17:24:00+00:00,113.09375,113.09375,113.0625,113.0625,0.0
2025-06-16 17:25:00+00:00,113.09375,113.09375,113.09375,113.09375,206.0
2025-06-16 17:26:00+00:00,113.09375,113.125,113.09375,113.09375,17.0
2025-06-16 17:27:00+00:00,113.125,113.15625,113.125,113.125,857.0
2025-06-16 17:29:00+00:00,113.125,113.125,113.09375,113.125,410.0
2025-06-16 17:30:00+00:00,113.09375,113.09375,113.09375,113.09375,362.0
2025-06-16 17:31:00+00:00,113.09375,113.09375,113.09375,113.09375,363.0
2025-06-16 17:32:00+00:00,113.09375,113.09375,113.0625,113.09375,81.0
2025-06-16 17:35:00+00:00,112.96875,112.96875,112.96875,112.96875,2452.0
2025-06-16 17:36:00+00:00,113.0,113.0,112.96875,113.0,217.0
2025-06-16 17:37:00+00:00,112.96875,113.0,112.96875,112.96875,874.0
2025-06-16 17:38:00+00:00,112.96875,113.0,112.96875,112.96875,163.0
2025-06-16 17:39:00+00:00,113.0,113.0,112.96875,112.96875,148.0
2025-06-16 17:40:00+00:00,112.90625,113.0,112.90625,112.96875,2996.0
2025-06-16 17:41:00+00:00,112.90625,112.9375,112.90625,112.90625,157.0
2025-06-16 17:42:00+00:00,112.875,112.90625,112.875,112.90625,3474.0
2025-06-16 17:43:00+00:00,112.875,112.875,112.84375,112.875,1316.0
2025-06-16 17:44:00+00:00,112.84375,112.90625,112.84375,112.90625,573.0
2025-06-16 17:45:00+00:00,112.84375,112.875,112.84375,112.875,951.0
2025-06-16 17:46:00+00:00,112.84375,112.84375,112.8125,112.84375,34.0
2025-06-16 17:47:00+00:00,112.8125,112.84375,112.8125,112.8125,109.0
2025-06-16 17:48:00+00:00,112.875,112.875,112.8125,112.84375,615.0
2025-06-16 17:49:00+00:00,112.90625,112.90625,112.875,112.875,1110.0
2025-06-16 17:50:00+00:00,112.84375,112.90625,112.84375,112.875,462.0
2025-06-16 17:51:00+00:00,112.84375,112.875,112.84375,112.84375,1008.0
2025-06-16 17:52:00+00:00,112.8125,112.875,112.8125,112.84375,934.0
2025-06-16 17:53:00+00:00,112.8125,112.84375,112.8125,112.8125,490.0
2025-06-16 17:54:00+00:00,112.8125,112.84375,112.8125,112.8125,567.0
2025-06-16 17:55:00+00:00,112.75,112.8125,112.75,112.8125,1773.0
2025-06-16 17:56:00+00:00,112.75,112.78125,112.75,112.78125,1366.0
2025-06-16 17:57:00+00:00,112.75,112.78125,112.75,112.75,1073.0
2025-06-16 17:58:00+00:00,112.75,112.78125,112.75,112.75,509.0
2025-06-16 17:59:00+00:00,112.78125,112.78125,112.75,112.75,1216.0
2025-06-16 18:00:00+00:00,112.78125,112.8125,112.78125,112.78125,1937.0
2025-06-16 18:01:00+00:00,112.78125,112.8125,112.78125,112.78125,1335.0
2025-06-16 18:02:00+00:00,112.75,112.78125,112.75,112.75,374.0
2025-06-16 18:03:00+00:00,112.8125,112.8125,112.75,112.78125,1131.0
2025-06-16 18:04:00+00:00,112.78125,112.8125,112.78125,112.78125,335.0
2025-06-16 18:05:00+00:00,112.75,112.8125,112.75,112.8125,1005.0
2025-06-16 18:08:00+00:00,112.75,112.78125,112.75,112.75,1448.0
2025-06-16 18:09:00+00:00,112.71875,112.75,112.71875,112.75,1796.0
2025-06-16 18:10:00+00:00,112.75,112.75,112.71875,112.71875,125.0
2025-06-16 18:11:00+00:00,112.71875,112.75,112.71875,112.71875,1130.0
2025-06-16 18:12:00+00:00,112.71875,112.75,112.71875,112.75,897.0
2025-06-16 18:13:00+00:00,112.71875,112.71875,112.6875,112.71875,148.0
2025-06-16 18:14:00+00:00,112.6875,112.71875,112.6875,112.6875,792.0
2025-06-16 18:15:00+00:00,112.71875,112.71875,112.71875,112.71875,1007.0
2025-06-16 18:16:00+00:00,112.71875,112.75,112.6875,112.6875,721.0
2025-06-16 18:17:00+00:00,112.6875,112.75,112.6875,112.75,2269.0
2025-06-16 18:18:00+00:00,112.65625,112.6875,112.65625,112.6875,1219.0
2025-06-16 18:19:00+00:00,112.65625,112.6875,112.625,112.65625,578.0
2025-06-16 18:20:00+00:00,112.6875,112.6875,112.65625,112.65625,296.0
2025-06-16 18:21:00+00:00,112.71875,112.71875,112.65625,112.6875,990.0
2025-06-16 18:22:00+00:00,112.6875,112.71875,112.6875,112.71875,650.0
2025-06-16 18:23:00+00:00,112.75,112.75,112.71875,112.71875,1884.0
2025-06-16 18:24:00+00:00,112.75,112.75,112.75,112.75,1.0
2025-06-16 18:27:00+00:00,112.71875,112.75,112.71875,112.71875,1546.0
2025-06-16 18:28:00+00:00,112.6875,112.71875,112.6875,112.71875,64.0
2025-06-16 18:29:00+00:00,112.6875,112.71875,112.6875,112.6875,662.0
2025-06-16 18:30:00+00:00,112.65625,112.6875,112.65625,112.6875,154.0
2025-06-16 18:31:00+00:00,112.6875,112.71875,112.6875,112.6875,455.0
2025-06-16 18:32:00+00:00,112.6875,112.6875,112.6875,112.6875,183.0
2025-06-16 18:33:00+00:00,112.65625,112.6875,112.65625,112.6875,338.0
2025-06-16 18:34:00+00:00,112.6875,112.71875,112.6875,112.6875,1303.0
2025-06-16 18:35:00+00:00,112.6875,112.6875,112.65625,112.65625,535.0
2025-06-16 18:36:00+00:00,112.65625,112.6875,112.65625,112.65625,40.0
2025-06-16 18:37:00+00:00,112.6875,112.6875,112.65625,112.6875,458.0
2025-06-16 18:38:00+00:00,112.75,112.75,112.71875,112.71875,447.0
2025-06-16 18:39:00+00:00,112.71875,112.71875,112.71875,112.71875,40.0
2025-06-16 18:40:00+00:00,112.75,112.75,112.71875,112.75,357.0
2025-06-16 18:41:00+00:00,112.78125,112.78125,112.75,112.75,174.0
2025-06-16 18:42:00+00:00,112.75,112.78125,112.75,112.75,510.0
2025-06-16 18:43:00+00:00,112.75,112.78125,112.75,112.78125,229.0
2025-06-16 18:44:00+00:00,112.78125,112.78125,112.75,112.75,56.0
2025-06-16 18:45:00+00:00,112.71875,112.75,112.71875,112.75,1246.0
2025-06-16 18:46:00+00:00,112.71875,112.71875,112.6875,112.71875,863.0
2025-06-16 18:49:00+00:00,112.71875,112.75,112.71875,112.71875,1051.0
2025-06-16 18:50:00+00:00,112.75,112.75,112.71875,112.71875,121.0
2025-06-16 18:51:00+00:00,112.75,112.75,112.71875,112.71875,207.0
2025-06-16 18:52:00+00:00,112.71875,112.75,112.71875,112.75,58.0
2025-06-16 18:53:00+00:00,112.75,112.75,112.71875,112.75,246.0
2025-06-16 18:54:00+00:00,112.71875,112.75,112.71875,112.75,154.0
2025-06-16 18:55:00+00:00,112.6875,112.75,112.6875,112.71875,2512.0
2025-06-16 18:56:00+00:00,112.6875,112.75,112.6875,112.71875,579.0
2025-06-16 18:57:00+00:00,112.71875,112.71875,112.6875,112.6875,148.0
2025-06-16 18:58:00+00:00,112.71875,112.71875,112.6875,112.6875,2703.0
2025-06-16 18:59:00+00:00,112.625,112.71875,112.625,112.6875,3877.0
2025-06-16 19:00:00+00:00,112.59375,112.6875,112.59375,112.625,3556.0
2025-06-16 19:01:00+00:00,112.59375,112.625,112.5625,112.59375,3046.0
2025-06-16 19:04:00+00:00,112.5625,112.59375,112.5625,112.59375,1370.0
2025-06-16 19:05:00+00:00,112.59375,112.59375,112.5625,112.5625,927.0
2025-06-16 19:06:00+00:00,112.625,112.625,112.59375,112.59375,222.0
2025-06-16 19:07:00+00:00,112.625,112.65625,112.625,112.625,1320.0
2025-06-16 19:08:00+00:00,112.625,112.625,112.625,112.625,668.0
2025-06-16 19:09:00+00:00,112.625,112.625,112.59375,112.625,580.0
2025-06-16 19:10:00+00:00,112.59375,112.625,112.59375,112.625,624.0
2025-06-16 19:11:00+00:00,112.5625,112.5625,112.5625,112.5625,52.0
2025-06-16 19:12:00+00:00,112.5625,112.59375,112.5625,112.59375,2.0
2025-06-16 19:13:00+00:00,112.59375,112.59375,112.5625,112.59375,212.0
2025-06-16 19:14:00+00:00,112.59375,112.59375,112.5625,112.59375,353.0
2025-06-16 19:15:00+00:00,112.625,112.625,112.625,112.625,11.0
2025-06-16 19:16:00+00:00,112.625,112.625,112.59375,112.625,133.0
2025-06-16 19:17:00+00:00,112.59375,112.625,112.59375,112.625,1108.0
