Datetime,Close,High,Low,Open,Volume
2025-06-16 13:38:00+00:00,107.921875,107.921875,107.9140625,107.921875,0.0
2025-06-16 13:39:00+00:00,107.9140625,107.921875,107.9140625,107.921875,1402.0
2025-06-16 13:40:00+00:00,107.90625,107.921875,107.90625,107.9140625,1033.0
2025-06-16 13:41:00+00:00,107.9140625,107.9140625,107.90625,107.90625,1617.0
2025-06-16 13:42:00+00:00,107.9140625,107.9140625,107.90625,107.9140625,935.0
2025-06-16 13:43:00+00:00,107.9296875,107.9296875,107.921875,107.921875,1259.0
2025-06-16 13:44:00+00:00,107.9375,107.953125,107.9296875,107.9296875,1966.0
2025-06-16 13:45:00+00:00,107.9453125,107.9453125,107.9296875,107.9375,1319.0
2025-06-16 13:46:00+00:00,107.9453125,107.953125,107.9375,107.9453125,1210.0
2025-06-16 13:47:00+00:00,107.953125,107.9609375,107.9375,107.9375,821.0
2025-06-16 13:48:00+00:00,107.9453125,107.9609375,107.9453125,107.953125,973.0
2025-06-16 13:50:00+00:00,107.9453125,107.9453125,107.9296875,107.9296875,4379.0
2025-06-16 13:51:00+00:00,107.9453125,107.953125,107.9453125,107.9453125,258.0
2025-06-16 13:52:00+00:00,107.9453125,107.953125,107.9375,107.953125,545.0
2025-06-16 13:53:00+00:00,107.9453125,107.9453125,107.9296875,107.9375,2382.0
2025-06-16 13:54:00+00:00,107.9921875,108.0,107.9375,107.9453125,9685.0
2025-06-16 13:55:00+00:00,107.9921875,108.0,107.984375,107.9921875,2005.0
2025-06-16 13:56:00+00:00,107.984375,107.9921875,107.984375,107.9921875,2120.0
2025-06-16 13:58:00+00:00,108.015625,108.015625,108.015625,108.015625,9071.0
2025-06-16 13:59:00+00:00,108.03125,108.03125,108.015625,108.015625,2674.0
2025-06-16 14:00:00+00:00,108.0390625,108.0390625,108.0234375,108.0234375,2931.0
2025-06-16 14:01:00+00:00,108.046875,108.046875,108.03125,108.0390625,3410.0
2025-06-16 14:02:00+00:00,108.046875,108.0546875,108.0390625,108.0390625,2171.0
2025-06-16 14:03:00+00:00,108.0390625,108.046875,108.03125,108.0390625,1068.0
2025-06-16 14:04:00+00:00,108.0234375,108.0390625,108.015625,108.0390625,2161.0
2025-06-16 14:05:00+00:00,108.0390625,108.0390625,108.0078125,108.0234375,2309.0
2025-06-16 14:06:00+00:00,108.0234375,108.0390625,108.0234375,108.0390625,1388.0
2025-06-16 14:07:00+00:00,108.015625,108.0390625,108.015625,108.0234375,1890.0
2025-06-16 14:08:00+00:00,108.0078125,108.0234375,108.0,108.015625,3870.0
2025-06-16 14:09:00+00:00,108.0,108.0078125,107.984375,108.0078125,1545.0
2025-06-16 14:10:00+00:00,108.0,108.0078125,108.0,108.0,382.0
2025-06-16 14:11:00+00:00,108.0,108.0078125,108.0,108.0,331.0
2025-06-16 14:12:00+00:00,107.9921875,108.0,107.9921875,108.0,590.0
2025-06-16 14:13:00+00:00,108.0078125,108.015625,107.9921875,107.9921875,1114.0
2025-06-16 14:14:00+00:00,108.0,108.015625,108.0,108.0078125,964.0
2025-06-16 14:15:00+00:00,108.0,108.0078125,108.0,108.0,958.0
2025-06-16 14:19:00+00:00,108.0234375,108.0234375,108.015625,108.015625,3794.0
2025-06-16 14:20:00+00:00,108.015625,108.0234375,108.0078125,108.015625,1247.0
2025-06-16 14:21:00+00:00,108.015625,108.015625,108.0078125,108.0078125,342.0
2025-06-16 14:22:00+00:00,108.03125,108.03125,108.0234375,108.0234375,410.0
2025-06-16 14:23:00+00:00,108.03125,108.03125,108.0234375,108.0234375,1012.0
2025-06-16 14:24:00+00:00,108.0390625,108.046875,108.0234375,108.0234375,2014.0
2025-06-16 14:25:00+00:00,108.0390625,108.0390625,108.0390625,108.0390625,904.0
2025-06-16 14:26:00+00:00,108.0390625,108.046875,108.0390625,108.0390625,1236.0
2025-06-16 14:27:00+00:00,108.046875,108.046875,108.0390625,108.046875,1760.0
2025-06-16 14:28:00+00:00,108.046875,108.046875,108.046875,108.046875,1566.0
